tail_number,avg_alt,avg_mph,mean_lat,mean_long,flight_count,manufacturer,model,reg_state,log_flight_count
N111JM,41125.0,378.0,34.7457,-118.387,1,CESSNA,510,CALIFORNIA,0.6931471805599453
N111LP,21000.0,455.5,34.570800000000006,-117.88300000000001,2,CESSNA,680,GEORGIA,1.0986122886681098
N111MK,27018.75,460.0,34.62555,-118.43775,4,CESSNA,501,FLORIDA,1.6094379124341003
N111MT,29625.0,527.0,34.7099,-117.619,1,GULFSTREAM AEROSPACE,G-V,CALIFORNIA,0.6931471805599453
N111NG,24525.0,455.75,34.634725,-118.27825,4,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,UTAH,1.6094379124341003
N111QS,30800.0,536.5,34.61365,-118.203,2,BOMBARDIER INC,BD-700-1A11,OHIO,1.0986122886681098
N111RE,20475.0,460.0,34.6357,-117.826,1,MCDONNELL DOUGLAS,DC-9-87,CALIFORNIA,0.6931471805599453
N111US,35360.0,505.4,34.79962,-118.13499999999999,5,AIRBUS INDUSTRIE,A320-214,TEXAS,1.791759469228055
N111ZM,24162.5,496.0,34.439099999999996,-117.543,2,AIRBUS INDUSTRIE,A321-231,TEXAS,1.0986122886681098
N11206,27075.0,516.0,34.4761,-118.525,1,BOEING,737-824,UTAH,0.6931471805599453
N1120G,16737.5,427.0,34.59675,-118.1215,2,GULFSTREAM AEROSPACE,G-V,MICHIGAN,1.0986122886681098
N1121Q,8350.0,460.0,34.7146,-118.349,1,CESSNA,310H,CALIFORNIA,0.6931471805599453
N112AF,26187.5,280.0,34.52885,-118.19999999999999,2,PILATUS AIRCRAFT LTD,PC-12/47E,NEW HAMPSHIRE,1.0986122886681098
N112AN,23483.333333333332,480.6666666666667,34.386649999999996,-117.61500000000001,6,AIRBUS INDUSTRIE,A321-231,TEXAS,1.9459101490553132
N112DU,25795.833333333332,472.6666666666667,34.63233333333333,-118.21,6,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,UTAH,1.9459101490553132
N112QS,28740.0,514.2,34.74422,-118.2746,5,BOMBARDIER INC,BD-700-1A11,OKLAHOMA,1.791759469228055
N112US,28163.636363636364,503.3636363636364,34.65269090909091,-118.15045454545454,11,AIRBUS INDUSTRIE,A320-214,UTAH,2.4849066497880004
N113AN,23516.666666666668,470.0,34.3265,-117.627,3,AIRBUS INDUSTRIE,A321-231,TEXAS,1.3862943611198906
N113BG,26020.0,460.0,34.653859999999995,-118.26079999999999,5,CESSNA,525A,CALIFORNIA,1.791759469228055
N113DF,9400.0,460.0,34.7852,-118.3,1,PIPER,PA-34-220T,OREGON,0.6931471805599453
N113DQ,30800.0,520.0,34.593,-118.586,1,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,UTAH,0.6931471805599453
N113PG,44225.0,513.0,34.3686,-118.899,1,GULFSTREAM AEROSPACE,GIV-X (G450),UTAH,0.6931471805599453
N113QS,26400.0,521.5,34.530699999999996,-117.8815,2,BOMBARDIER INC,BD-700-1A11,OKLAHOMA,1.0986122886681098
N113SY,37725.0,486.0,34.6263,-118.301,1,EMBRAER S A,ERJ 170-200 LR,UTAH,0.6931471805599453
N114BZ,22062.5,467.5,34.54015,-118.06,2,EMBRAER EMPRESA BRASILEIRA DE,ERJ 190-100 IGW,DELAWARE,1.0986122886681098
N114DU,30095.0,502.8,34.74342,-118.3262,5,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,UTAH,1.791759469228055
N114KN,19425.0,460.0,34.518,-117.875,1,CESSNA,560,OREGON,0.6931471805599453
N114QS,31575.0,547.6666666666666,34.643433333333334,-118.40366666666667,3,BOMBARDIER INC,BD-700-1A11,OHIO,1.3862943611198906
N114SY,33562.5,470.5,34.566925,-118.22225,4,EMBRAER,ERJ 170-200 LR,UTAH,1.6094379124341003
N114UW,31787.5,513.2,34.70255,-118.19500000000001,10,AIRBUS INDUSTRIE,A320-214,TEXAS,2.3978952727983707
N114VR,35000.0,424.0,34.714,-118.472,1,CESSNA,550,CALIFORNIA,0.6931471805599453
N114WA,9675.0,460.0,34.6942,-118.046,1,BEECH,E-90,CALIFORNIA,0.6931471805599453
N114WG,10400.0,460.0,34.7313,-118.449,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N1150E,26200.0,460.0,34.59295,-117.9515,2,ECLIPSE AVIATION CORP,EA500,MINNESOTA,1.0986122886681098
N115AJ,22350.0,435.0,34.78,-118.338,1,DORNIER GMBH,ALPHA-JET,UTAH,0.6931471805599453
N115BZ,22977.17391304348,455.5652173913044,34.60372608695652,-118.21769565217392,23,EMBRAER,ERJ 190-100 IGW,DELAWARE,3.1780538303479458
N115CJ,27365.0,460.0,34.54616,-117.9156,5,CESSNA,525A,CALIFORNIA,1.791759469228055
N115DU,28075.0,504.0,34.6046,-117.948,1,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,0.6931471805599453
N115LF,8050.0,345.0,34.5656,-118.351,1,BOMBARDIER INC,BD-100-1A10,WYOMING,0.6931471805599453
N115LR,8900.0,460.0,34.593,-118.207,1,GULFSTREAM AEROSPACE,GIV-X (G450),UTAH,0.6931471805599453
N115MM,10150.0,460.0,34.713300000000004,-118.089,2,CIRRUS DESIGN CORP,SR22,CALIFORNIA,1.0986122886681098
N115NN,25052.777777777777,478.22222222222223,34.426655555555556,-117.56766666666665,9,AIRBUS INDUSTRIE,A321-231,TEXAS,2.302585092994046
N115RL,34275.0,473.25,34.49675,-117.17025,4,DASSAULT AVIATION,FALCON 900EX,MINNESOTA,1.6094379124341003
N115TR,17237.5,462.5,34.53985,-117.9735,2,BOMBARDIER INC,BD-700-1A10,NEW YORK,1.0986122886681098
N1162D,11700.0,460.0,34.7168,-118.101,1,MOONEY AIRCRAFT CORP.,M20K,OREGON,0.6931471805599453
N116AA,22909.090909090908,394.3636363636364,34.56839090909091,-118.04545454545455,11,CESSNA,525B,OREGON,2.4849066497880004
N116AN,28491.666666666668,489.3333333333333,34.4766,-117.38933333333334,3,AIRBUS INDUSTRIE,A321-231,UTAH,1.3862943611198906
N116DA,26325.0,490.0,34.6992,-118.211,1,CESSNA,560XL,TENNESSEE,0.6931471805599453
N116DN,19625.0,497.0,34.2793,-117.82,1,AIRBUS SAS,A321-211,GEORGIA,0.6931471805599453
N116DU,13541.666666666666,438.6666666666667,34.62173333333333,-118.14299999999999,3,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,GEORGIA,1.3862943611198906
N116HL,14981.818181818182,403.72727272727275,34.59474545454545,-118.07890909090908,11,CANADAIR LTD,CL-600-2B16,CALIFORNIA,2.4849066497880004
N116QS,24500.0,489.3333333333333,34.4306,-118.16733333333333,3,BOMBARDIER INC,BD-700-1A11,OKLAHOMA,1.3862943611198906
N116SY,28487.5,468.25,34.516875,-117.94275,4,EMBRAER,ERJ 170-200 LR,UTAH,1.6094379124341003
N116TU,4575.0,460.0,34.685199999999995,-118.2695,2,COSTRUZIONI AERONAUTICHE TECNA,P2008,CALIFORNIA,1.0986122886681098
N11706,6775.0,460.0,34.6501,-118.342,1,BELLANCA,7KCAB,CALIFORNIA,0.6931471805599453
N117AA,28650.0,442.0,34.809,-118.662,1,CANADAIR LTD,CL-600-2B16,OREGON,0.6931471805599453
N117AN,23105.0,470.8,34.393719999999995,-117.599,5,AIRBUS,A321-231,TEXAS,1.791759469228055
N117CC,17775.0,460.0,34.5691,-118.085,1,SWEARINGEN,SA226-T(B),ARIZONA,0.6931471805599453
N117DU,17137.5,398.5,34.7199,-117.857,2,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,1.0986122886681098
N117KB,9733.333333333334,460.0,34.5902,-118.24833333333333,3,LEARJET INC,60,HAWAII,1.3862943611198906
N117NU,22400.0,460.0,34.5122,-118.323,1,PIPER,PA 46-350P,CALIFORNIA,0.6931471805599453
N117QS,31912.5,467.5,34.42755,-117.868,2,BOMBARDIER INC,BD-700-1A11,OHIO,1.0986122886681098
N117SY,28016.666666666668,472.0,34.59826666666667,-118.30266666666667,3,EMBRAER S A,ERJ 170-200 LR,UTAH,1.3862943611198906
N117UM,7900.0,460.0,34.6003,-118.168,1,CESSNA,P210N,ARIZONA,0.6931471805599453
N117UW,24220.3125,473.5,34.62763125,-118.0316875,16,AIRBUS INDUSTRIE,A320-214,UTAH,2.833213344056216
N117WR,19232.14285714286,416.7142857142857,34.56754285714286,-118.13328571428572,7,GULFSTREAM AEROSPACE,GIV-X (G350),NEVADA,2.0794415416798357
N1181A,24812.5,490.0,34.55555,-118.493,2,BOEING,767-3Y0,NEW YORK,1.0986122886681098
N118CX,22950.0,460.0,34.4865,-118.697,1,HONDA AIRCRAFT CO LLC,HA-420,ILLINOIS,0.6931471805599453
N118DU,20266.666666666668,474.6666666666667,34.55443333333333,-118.17733333333332,3,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,1.3862943611198906
N118DY,25750.0,500.0,34.5664,-117.33,1,AIRBUS,A321-211,GEORGIA,0.6931471805599453
N118RS,8975.0,460.0,34.6383,-118.11449999999999,2,CESSNA,T210L,CALIFORNIA,1.0986122886681098
N118SY,35412.5,507.5,34.612849999999995,-118.1925,2,EMBRAER S A,ERJ 170-200 LR,UTAH,1.0986122886681098
N1195L,5487.5,460.0,34.647450000000006,-118.3005,2,AMERICAN GENERAL ACFT CORP,AG5B,CALIFORNIA,1.0986122886681098
N119DN,22075.0,421.0,34.4538,-117.565,1,AIRBUS,A321-211,GEORGIA,0.6931471805599453
N119FE,33150.0,536.0,35.0173,-118.604,1,BOEING,767-300F,TENNESSEE,0.6931471805599453
N119JE,14850.0,430.0,34.6489,-117.809,1,GULFSTREAM AEROSPACE,GIV-X (G450),UTAH,0.6931471805599453
N119RM,22775.0,486.3333333333333,34.581466666666664,-118.20666666666666,3,CESSNA,750,TEXAS,1.3862943611198906
N119SY,24162.5,440.25,34.64255,-118.05924999999999,4,EMBRAER S A,ERJ 170-200 LR,UTAH,1.6094379124341003
N119US,32275.0,504.0,34.6515,-118.253,1,AIRBUS INDUSTRIE,A320-214,UTAH,0.6931471805599453
N11CP,29800.0,464.5,34.5972,-118.12475,4,CESSNA,560XL,WASHINGTON,1.6094379124341003
N11CT,10950.0,460.0,34.6737,-118.295,1,CIRRUS DESIGN CORP,SR22,CALIFORNIA,0.6931471805599453
N11CV,8450.0,460.0,34.7599,-118.222,1,PIPER,PA-24-260,OREGON,0.6931471805599453
N11EF,43237.5,534.0,34.835750000000004,-118.349,2,BOMBARDIER INC,BD-100-1A10,NEVADA,1.0986122886681098
N11SN,16316.666666666666,460.0,34.6117,-118.20733333333332,3,BEECH,C90,CALIFORNIA,1.3862943611198906
N12003,28475.0,536.0,34.3152,-117.754,1,BOEING,787-10,ILLINOIS,0.6931471805599453
N12004,26700.0,460.0,34.4751,-117.482,2,BOEING,787-10,ILLINOIS,1.0986122886681098
N12006,38250.0,559.0,34.5995,-118.46,1,BOEING,787-10,ILLINOIS,0.6931471805599453
N1200K,36450.0,543.0,34.4108,-118.37,1,BOEING,767-332,GEORGIA,0.6931471805599453
N12010,33825.0,548.0,34.6658,-117.867,1,BOEING,787-10,ILLINOIS,0.6931471805599453
N1201F,11075.0,460.0,34.629666666666665,-117.94266666666665,3,CESSNA,172N,CALIFORNIA,1.3862943611198906
N12020,36200.0,571.0,34.6068,-118.437,1,BOEING,787-10,ILLINOIS,0.6931471805599453
N120DU,17860.0,420.0,34.62852,-118.1324,5,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,1.791759469228055
N120GF,38362.5,438.5,34.682900000000004,-117.7535,2,HONDA AIRCRAFT CO LLC,HA-420,NORTH CAROLINA,1.0986122886681098
N120JD,8596.875,460.0,34.7551875,-117.964875,8,PIPER,PA-31-350,CALIFORNIA,2.1972245773362196
N120PE,12012.5,278.0,34.569633333333336,-117.96749999999999,6,PILATUS AIRCRAFT LTD,PC-12/47E,NEW YORK,1.9459101490553132
N120PT,8487.5,329.0,34.66185,-118.1405,2,PIPER,PA 46-350P,CALIFORNIA,1.0986122886681098
N120QS,15775.0,402.0,34.6226,-118.2005,2,BOMBARDIER INC,BD-700-1A11,OHIO,1.0986122886681098
N120SB,22075.0,470.0,34.6975,-117.874,1,GULFSTREAM AEROSPACE,G-IV,NEW YORK,0.6931471805599453
N120SY,22325.0,421.0,34.48555,-118.11099999999999,2,EMBRAER S A,ERJ 170-200 LR,UTAH,1.0986122886681098
N120UP,9100.0,336.0,34.5849,-118.271,1,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,0.6931471805599453
N12109,28225.0,460.0,34.3585,-117.678,1,BOEING,757-224,ILLINOIS,0.6931471805599453
N12114,31656.25,476.75,34.57195,-117.85375,4,BOEING,757-224,ILLINOIS,1.6094379124341003
N12116,27150.0,539.0,34.371,-117.656,1,BOEING,757-224,ILLINOIS,0.6931471805599453
N121DM,26512.5,432.5,34.6313,-118.2285,2,TEXTRON AVIATION INC,525,OREGON,1.0986122886681098
N121DU,15108.333333333334,412.6666666666667,34.6053,-117.90166666666666,3,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,1.3862943611198906
N121FE,33650.0,460.0,35.0576,-118.682,1,BOEING,767-3S2F,TENNESSEE,0.6931471805599453
N121GS,10170.833333333334,460.0,34.72208333333334,-118.14299999999999,6,CESSNA,T182T,CALIFORNIA,1.9459101490553132
N121HL,26100.0,460.0,34.6892,-118.194,1,CESSNA,550,DELAWARE,0.6931471805599453
N121JE,22691.666666666668,429.3333333333333,34.65866666666667,-118.61066666666666,3,GULFSTREAM AEROSPACE,G-IV,UTAH,1.3862943611198906
N121LX,23375.0,460.0,34.3522,-117.756,1,DASSAULT AVIATION,FALCON 900EX,UTAH,0.6931471805599453
N121NS,16575.0,460.0,34.5018,-118.089,1,PIPER AIRCRAFT INC,PA46-500TP,LOUISIANA,0.6931471805599453
N121QS,12775.0,460.0,34.6341,-118.044,1,BOMBARDIER INC,BD-700-1A11,OKLAHOMA,0.6931471805599453
N121SA,18791.666666666668,428.3333333333333,34.5521,-118.391,3,BOMBARDIER INC,BD-700-1A10,CALIFORNIA,1.3862943611198906
N121SY,31945.833333333332,467.3333333333333,34.67766666666667,-118.0575,6,EMBRAER S A,ERJ 170-200 LR,UTAH,1.9459101490553132
N121UP,15662.5,490.0,34.5822,-118.12700000000001,2,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,1.0986122886681098
N121UW,36287.5,507.5,34.924099999999996,-118.21600000000001,2,AIRBUS INDUSTRIE,A320-214,UTAH,1.0986122886681098
N121VM,13450.0,460.0,34.5471,-118.249,1,CESSNA,525,CALIFORNIA,0.6931471805599453
N1220A,20337.5,309.0,34.663916666666665,-118.16066666666666,6,PILATUS AIRCRAFT LTD,PC-12/47E,OREGON,1.9459101490553132
N1220W,21158.928571428572,460.0,34.69078571428572,-118.20514285714286,14,CESSNA,525A,CALIFORNIA,2.70805020110221
N12216,38800.0,518.0,34.807,-118.435,1,BOEING,737-824,ILLINOIS,0.6931471805599453
N12218,28025.0,515.5,34.71855,-118.214,2,BOEING,737-824,ILLINOIS,1.0986122886681098
N12221,38475.0,506.0,34.8575,-118.186,1,BOEING,737-824,ILLINOIS,0.6931471805599453
N122DU,13812.5,400.5,34.6021,-118.20249999999999,2,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,1.0986122886681098
N122F,9475.0,460.0,34.708175000000004,-117.89099999999999,4,CESSNA,210H,MONTANA,1.6094379124341003
N122JM,16300.0,346.25,34.6087,-117.99625,4,PILATUS AIRCRAFT LTD,PC-12/47E,CALIFORNIA,1.6094379124341003
N122PR,27550.0,465.0,34.909,-118.862,1,DASSAULT AVIATION,FALCON 2000,CALIFORNIA,0.6931471805599453
N122RS,6825.0,460.0,34.5652,-117.988,1,CIRRUS DESIGN CORP,SR22,CALIFORNIA,0.6931471805599453
N122SY,31631.25,485.75,34.731625,-118.2105,4,EMBRAER S A,ERJ 170-200 LR,UTAH,1.6094379124341003
N122TM,27012.5,296.0,34.642700000000005,-118.1075,2,PIPER,PA 46-350P,CALIFORNIA,1.0986122886681098
N122UP,20375.0,504.0,34.4047,-118.28,1,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,0.6931471805599453
N122US,27225.0,495.0,34.3531,-118.454,1,AIRBUS INDUSTRIE,A320-214,UTAH,0.6931471805599453
N122VR,25575.0,460.0,34.4941,-117.701,2,DASSAULT AVIATION,FALCON 2000,TEXAS,1.0986122886681098
N1234A,16625.0,460.0,34.63715,-118.1755,2,BEECH,B-60,WYOMING,1.0986122886681098
N123DQ,31825.0,517.1666666666666,34.87948333333333,-118.44850000000001,6,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,1.9459101490553132
N123DW,25900.0,539.0,34.652,-117.201,1,AIRBUS,A321-211,GEORGIA,0.6931471805599453
N123Q,34450.0,536.0,34.765,-118.283,1,BOMBARDIER INC,BD-100-1A10,DELAWARE,0.6931471805599453
N123UW,32958.333333333336,499.3333333333333,34.727355555555555,-118.15055555555556,9,AIRBUS INDUSTRIE,A320-214,UTAH,2.302585092994046
N12479,9987.5,460.0,34.6388,-117.982,2,CESSNA,172M,CALIFORNIA,1.0986122886681098
N124AF,31850.0,488.0,34.9195,-118.256,1,PILATUS AIRCRAFT LTD,PC-24,NEW HAMPSHIRE,0.6931471805599453
N124BL,32471.666666666668,425.4,34.719280000000005,-118.05846666666666,15,CESSNA,525B,CALIFORNIA,2.772588722239781
N124CK,12525.0,460.0,34.5865,-117.96,1,CESSNA,172S,DELAWARE,0.6931471805599453
N124DX,22975.0,460.0,34.3708,-117.657,1,AIRBUS,A321-211,GEORGIA,0.6931471805599453
N124HJ,19025.0,460.0,34.5643,-118.231,1,HONDA AIRCRAFT CO LLC,HA-420,MISSISSIPPI,0.6931471805599453
N124PM,22419.23076923077,410.84615384615387,34.6164,-118.04792307692308,13,CESSNA,550,CALIFORNIA,2.6390573296152584
N124SY,26270.0,450.8,34.54708,-117.93379999999999,5,EMBRAER S A,ERJ 170-200 LR,UTAH,1.791759469228055
N124UP,19318.75,490.25,34.623325,-118.00225,4,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,1.6094379124341003
N124US,22093.75,491.5,34.57945,-118.0185,4,AIRBUS INDUSTRIE,A320-214,UTAH,1.6094379124341003
N1253C,24012.5,382.75,34.66685,-118.072,4,COMPAGNIE DAHER,TBM 700,DELAWARE,1.6094379124341003
N125CX,30975.0,440.0,34.4762,-118.175,1,HONDA AIRCRAFT COMPANY LLC,HA-420,GEORGIA,0.6931471805599453
N125DG,20250.0,417.5,34.6285,-117.935,2,CESSNA,525B,UTAH,1.0986122886681098
N125DJ,40550.0,497.3333333333333,34.7364,-118.00066666666667,3,HAWKER BEECHCRAFT CORP,400A,CALIFORNIA,1.3862943611198906
N125DT,43625.0,557.0,34.607,-117.949,1,BOMBARDIER INC,BD-700-1A10,TEXAS,0.6931471805599453
N125DU,24166.666666666668,476.3333333333333,34.56796666666667,-118.11166666666666,3,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,1.3862943611198906
N125SY,29925.0,482.3333333333333,34.67293333333333,-117.81733333333334,3,EMBRAER S A,ERJ 170-200 LR,UTAH,1.3862943611198906
N125TH,20300.0,456.0,34.6633,-118.116,1,CESSNA,750,NEW YORK,0.6931471805599453
N125UP,16183.333333333334,483.3333333333333,34.57443333333333,-118.21866666666666,3,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,1.3862943611198906
N125UW,19225.0,462.0,34.5965,-118.00533333333334,3,AIRBUS,A320-214,TEXAS,1.3862943611198906
N12604,7750.0,460.0,34.6131,-118.121,1,CESSNA,172M,CALIFORNIA,0.6931471805599453
N126AN,33450.0,525.0,34.6678,-118.084,1,AIRBUS,A321-231,UTAH,0.6931471805599453
N126DN,26450.0,524.0,34.4871,-117.3275,2,AIRBUS,A321-211,GEORGIA,1.0986122886681098
N126DU,25854.545454545456,482.0,34.775918181818184,-118.27563636363635,11,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,2.4849066497880004
N126PG,28925.0,460.0,34.2741,-117.503,1,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,IOWA,0.6931471805599453
N126PT,6150.0,460.0,34.4991,-118.16,1,CIRRUS DESIGN CORP,SR22,CALIFORNIA,0.6931471805599453
N126UP,22241.666666666668,512.6666666666666,34.63183333333333,-118.21266666666666,3,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,1.3862943611198906
N126UW,32810.0,489.8,34.57352,-118.0214,5,AIRBUS,A320-214,TEXAS,1.791759469228055
N1277E,43908.333333333336,448.0,34.7446,-118.11766666666666,3,CESSNA,525A,CALIFORNIA,1.3862943611198906
N127AM,5275.0,460.0,34.564025,-118.12925,4,AGUSTA SPA,A109E,COLORADO,1.6094379124341003
N127BA,8875.0,460.0,34.6008,-118.14,1,BEECH,1900,UTAH,0.6931471805599453
N127DU,25595.454545454544,482.45454545454544,34.70292727272727,-118.30190909090908,11,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,2.4849066497880004
N127SY,22200.0,451.0,34.6871,-118.149,1,EMBRAER S A,ERJ 170-200 LR,UTAH,0.6931471805599453
N127UH,42712.5,469.5,34.57355,-117.90100000000001,2,PILATUS AIRCRAFT LTD,PC-24,ARIZONA,1.0986122886681098
N127UP,26475.0,487.0,34.67843333333334,-118.29533333333335,3,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,1.3862943611198906
N127UW,31725.0,530.5,34.7498,-118.0935,2,AIRBUS,A320-214,TEXAS,1.0986122886681098
N128AJ,21900.0,448.5,34.6505,-117.8965,2,CESSNA,680,KENTUCKY,1.0986122886681098
N128BZ,25838.06818181818,473.8636363636364,34.67179545454545,-118.31345454545455,44,EMBRAER,ERJ 190-100 IGW,DELAWARE,3.8066624897703196
N128DU,25608.333333333332,492.0,34.6271,-118.432,3,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,UTAH,1.3862943611198906
N128JL,38750.0,534.0,34.8826,-117.767,1,DASSAULT,FALCON 900 EX,UTAH,0.6931471805599453
N128SK,15937.5,409.0,34.626000000000005,-118.1825,2,nan,nan,ARKANSAS,1.0986122886681098
N128UP,16287.5,437.8333333333333,34.70375,-118.09916666666668,6,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,1.9459101490553132
N128UW,32558.333333333332,521.0,34.67333333333333,-117.82466666666666,3,AIRBUS,A320-214,TEXAS,1.3862943611198906
N129AA,32425.0,525.0,34.7633,-118.341,1,AIRBUS,A321-231,UTAH,0.6931471805599453
N129DM,11800.0,460.0,34.5981,-117.941,1,CIRRUS DESIGN CORP,SR22T,MONTANA,0.6931471805599453
N129DP,9700.0,460.0,34.6229,-118.139,1,CESSNA,310L,CALIFORNIA,0.6931471805599453
N129DU,18780.0,421.8,34.72692,-117.87960000000001,5,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,GEORGIA,1.791759469228055
N129FE,14575.0,417.0,34.4977,-117.773,1,BOEING,767-3S2F,TENNESSEE,0.6931471805599453
N129PL,9400.0,205.0,34.5962,-117.971,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N129UP,14275.0,425.0,34.56293333333334,-118.06133333333334,3,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,1.3862943611198906
N12AR,10512.5,284.5,34.504900000000006,-118.1825,2,PILATUS AIRCRAFT LTD,PC-12/47E,CALIFORNIA,1.0986122886681098
N12AW,10275.0,460.0,34.495450000000005,-118.18350000000001,2,CESSNA,U206G,WASHINGTON,1.0986122886681098
N12F,10900.0,460.0,34.618,-118.126,1,CESSNA,680,OHIO,0.6931471805599453
N12G,22475.0,456.0,34.6955,-117.904,1,BOMBARDIER INC,BD-700-1A10,NEW YORK,0.6931471805599453
N12JK,28983.333333333332,453.3333333333333,34.72793333333333,-118.36500000000001,3,CESSNA,560XL,CALIFORNIA,1.3862943611198906
N12LX,9125.0,334.0,34.5855,-118.271,1,DASSAULT AVIATION,FALCON 2000EX,VIRGINIA,0.6931471805599453
N12SY,29576.785714285714,460.0,34.709535714285714,-118.17371428571428,14,BRITISH AEROSPACE,BAE 125 SERIES 800A,DELAWARE,2.70805020110221
N12VJ,24790.0,311.0,34.68478,-118.27360000000002,5,CIRRUS DESIGN CORP,SF50,CALIFORNIA,1.791759469228055
N13013,25762.5,476.5,34.3868,-117.632,2,BOEING,787-10,ILLINOIS,1.0986122886681098
N13092,16037.5,460.0,34.5653,-118.161,2,CESSNA,560,OKLAHOMA,1.0986122886681098
N130AN,29375.0,536.0,35.0289,-117.776,1,AIRBUS,A321-231,UTAH,0.6931471805599453
N130JE,27500.0,442.0,34.5747,-118.3365,2,GULFSTREAM AEROSPACE,G-IV,UTAH,1.0986122886681098
N130MH,18700.0,361.0,34.5262,-118.218,2,CIRRUS DESIGN CORP,SF50,ARIZONA,1.0986122886681098
N130SY,20937.5,415.5,34.5179,-118.1745,2,EMBRAER S A,ERJ 170-200 LR,UTAH,1.0986122886681098
N130U,16275.0,272.3333333333333,34.80226666666667,-118.59433333333334,3,PIPER AIRCRAFT INC,PA46-500TP,ARIZONA,1.3862943611198906
N130UP,23737.5,530.5,34.543,-118.225,2,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,1.0986122886681098
N13110,33200.0,529.5,34.5642,-117.8075,2,BOEING,757-224,ILLINOIS,1.0986122886681098
N13138,39475.0,460.0,34.4521,-117.52,1,BOEING,757-224,ILLINOIS,0.6931471805599453
N131DS,23875.0,460.0,34.655950000000004,-118.4805,2,GULFSTREAM AEROSPACE CORP,GVI (G650ER),CALIFORNIA,1.0986122886681098
N131DU,15100.0,368.0,34.4669,-117.705,1,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,GEORGIA,0.6931471805599453
N131FE,37675.0,532.0,34.8821,-118.442,1,BOEING,767-3S2F,TENNESSEE,0.6931471805599453
N131HP,20275.0,460.0,34.7783,-118.264,2,PIPER,PA-31T2,WASHINGTON,1.0986122886681098
N131JE,17462.5,470.5,34.61625,-118.039,4,GULFSTREAM AEROSPACE,G-IV,UTAH,1.6094379124341003
N131KJ,13408.333333333334,355.3333333333333,34.551899999999996,-118.18266666666666,3,BOMBARDIER INC,CL-600-2B16,CALIFORNIA,1.3862943611198906
N131KR,10375.0,368.0,34.6074,-118.173,1,BOMBARDIER INC,BD-100-1A10,DELAWARE,0.6931471805599453
N131LT,11525.0,196.0,34.6176,-117.915,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N131RG,6875.0,460.0,34.624766666666666,-118.24833333333333,3,JUSTIN LYLE GILLEN,TANGO,CALIFORNIA,1.3862943611198906
N131SY,24943.75,458.25,34.531,-118.0885,4,EMBRAER S A,ERJ 170-200 LR,UTAH,1.6094379124341003
N131UP,26400.0,518.4285714285714,34.67577142857143,-118.30042857142857,7,AIRBUS INDUSTRIE,A300 F4-622R,KENTUCKY,2.0794415416798357
N131YF,18400.0,391.0,34.61625,-117.9385,2,GULFSTREAM AEROSPACE,GIV-X (G450),CALIFORNIA,1.0986122886681098
N1321A,20120.0,489.6,34.43168,-118.13040000000001,5,BOEING,767-306,NEW YORK,1.791759469228055
N13227,34450.0,520.5,34.4243,-117.884,2,BOEING,737-824,ILLINOIS,1.0986122886681098
N13248,28137.5,495.0,34.442099999999996,-118.3725,2,BOEING,737-824,UTAH,1.0986122886681098
N1325D,11225.0,460.0,34.6516,-117.875,1,CESSNA,T182T,ARIZONA,0.6931471805599453
N132DU,11737.5,438.5,34.50795,-118.2905,2,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,GEORGIA,1.0986122886681098
